doc_id,start_pos,end_pos,surface,type,identifier
document_000892.html,151,169,Mr. Norman Salmond,PER,Q5442324
document_000892.html,79,88,Mr. Fould,PER,NIL
document_000897.html,30,35,Reyer,PER,Q516937
document_000897.html,93,101,Brussels,LOC,Q239
document_000898.html,74,81,Athalie,MISC,Q19259756
document_000898.html,7,27,New Jerusalem Church,LOC,NIL
document_000898.html,176,194,Mr. Wilfrid Davies,PER,NIL
document_000902.html,0,11,Dr. Mainzer,PER,NIL
document_000902.html,473,484,Dr. Mainzer,PER,NIL
document_000902.html,285,301,Mr. Thomas Clegg,PER,NIL
document_000902.html,797,830,NORMAL MUSIC SCHOOL OF MANCHESTER,ORG,NIL
document_000903.html,0,6,Sommer,PER,NIL
document_000903.html,24,39,Court of Vienna,ORG,NIL
document_000904.html,406,413,Feydeau,LOC,Q825805
document_000907.html,105,119,Court Magazine,ORG,NIL
document_000911.html,121,129,Hamerton,PER,Q52498671
document_000913.html,50,57,Naumann,PER,Q213927
document_000914.html,406,413,Hanover,LOC,Q164079
document_000915.html,57,69,Lord Paisley,PER,Q3806590
document_000916.html,319,331,Herr Joachim,PER,NIL
document_000916.html,542,556,Miss Thudichum,PER,NIL
document_000917.html,0,23,Westmorland Scholarship,MISC,NIL
document_000920.html,171,190,Mademoiselle Bonini,PER,NIL
document_000922.html,2,8,Wilson,PER,Q6264502
document_000923.html,14,25,John Bishop,PER,NIL
document_000923.html,65,81,Professor Taylor,PER,NIL
document_000925.html,92,110,Madame Rudersdorff,PER,Q17575680
document_000925.html,76,81,Medea,MISC,NIL
document_000925.html,236,241,Saffo,MISC,NIL
document_000925.html,344,355,150th Psalm,MISC,NIL
document_000925.html,467,487,The Prayer of Nature,MISC,NIL
document_000926.html,0,10,Mr. Bishop,PER,Q1200639
document_000927.html,122,129,Convent,LOC,NIL
document_000927.html,130,143,of Maria Jhal,LOC,NIL
document_000927.html,569,578,Henriette,PER,NIL
